字頻序號,字,部首,筆畫,出現頻次,累積頻次,出現百分比,累積百分比
1553,吵,口,7,87,1139520,0.00720809,94.41107836
1554,幽,ど,9,87,1139607,0.00720809,94.41828645
1555,翁,羽,10,87,1139694,0.00720809,94.42549454
1556,貫,貝,11,87,1139781,0.00720809,94.43270263
1557,敲,の,14,87,1139868,0.00720809,94.43991072
1558,緩,糸,15,87,1139955,0.00720809,94.44711881
1559,壤,土,20,87,1140042,0.00720809,94.45432690
1560,騙,馬,19,87,1140129,0.00720809,94.46153499
1561,腸,肉,13,86,1140215,0.00712524,94.46866023
1562,侍,人,8,86,1140301,0.00712524,94.47578547
1563,貢,貝,10,86,1140387,0.00712524,94.48291071
1564,疏,疋,11,86,1140473,0.00712524,94.49003595
1565,詳,言,13,86,1140559,0.00712524,94.49716119
1566,柳,木,9,86,1140645,0.00712524,94.50428643
1567,伙,人,6,85,1140730,0.00704239,94.51132882
1568,叮,口,5,85,1140815,0.00704239,94.51837121
1569,呵,口,8,85,1140900,0.00704239,94.52541360
1570,委,女,8,85,1140985,0.00704239,94.53245599
1571,牧,牛,8,85,1141070,0.00704239,94.53949838
1572,航,舟,10,85,1141155,0.00704239,94.54654077
1573,勒,力,11,85,1141240,0.00704239,94.55358316
1574,幅,巾,12,85,1141325,0.00704239,94.56062555
1575,牌,片,12,85,1141410,0.00704239,94.56766794
1576,欄,木,21,85,1141495,0.00704239,94.57471033
1577,占,卜,5,84,1141579,0.00695954,94.58166987
1578,寺,寸,6,84,1141663,0.00695954,94.58862941
1579,伊,人,6,84,1141747,0.00695954,94.59558895
1580,刷,刀,8,84,1141831,0.00695954,94.60254849
1581,訂,言,9,84,1141915,0.00695954,94.60950803
1582,侵,人,9,84,1141999,0.00695954,94.61646757
1583,捲,手,11,84,1142083,0.00695954,94.62342711
1584,傻,人,13,84,1142167,0.00695954,94.63038665
1585,賢,貝,15,84,1142251,0.00695954,94.63734619
1586,呆,口,7,83,1142334,0.00687668,94.64422287
1587,舍,舌,8,83,1142417,0.00687668,94.65109955
1588,晴,日,12,83,1142500,0.00687668,94.65797623
1589,搶,手,13,83,1142583,0.00687668,94.66485291
1590,翔,羽,12,83,1142666,0.00687668,94.67172959
1591,瑞,玉,13,83,1142749,0.00687668,94.67860627
1592,菌,艸,12,83,1142832,0.00687668,94.68548295
1593,劃,刀,14,83,1142915,0.00687668,94.69235963
1594,幕,巾,14,83,1142998,0.00687668,94.69923631
1595,撒,手,15,83,1143081,0.00687668,94.70611299
1596,蠟,虫,21,83,1143164,0.00687668,94.71298967
1597,籠,竹,22,82,1143246,0.00679383,94.71978350
1598,斗,斗,4,82,1143328,0.00679383,94.72657733
1599,蚊,虫,10,82,1143410,0.00679383,94.73337116
1600,閉,門,11,82,1143492,0.00679383,94.74016499
1601,遲,ひ,16,82,1143574,0.00679383,94.74695882
1602,胎,肉,9,82,1143656,0.00679383,94.75375265
1603,蘋,艸,20,82,1143738,0.00679383,94.76054648
1604,丙,一,5,81,1143819,0.00671098,94.76725746
1605,朱,木,6,81,1143900,0.00671098,94.77396844
1606,唉,口,10,81,1143981,0.00671098,94.78067942
1607,倆,人,10,81,1144062,0.00671098,94.78739040
1608,迴,ひ,10,81,1144143,0.00671098,94.79410138
1609,旗,方,14,81,1144224,0.00671098,94.80081236
1610,罵,网,15,81,1144305,0.00671098,94.80752334
1611,鳴,鳥,14,81,1144386,0.00671098,94.81423432
1612,諾,言,16,81,1144467,0.00671098,94.82094530
1613,騰,馬,20,81,1144548,0.00671098,94.82765628
1614,怒,心,9,80,1144628,0.00662813,94.83428441
1615,授,手,11,80,1144708,0.00662813,94.84091254
1616,慮,心,15,80,1144788,0.00662813,94.84754067
1617,遷,ひ,15,80,1144868,0.00662813,94.85416880
1618,餅,食,14,80,1144948,0.00662813,94.86079693
1619,障,阜,14,80,1145028,0.00662813,94.86742506
1620,辭,辛,19,80,1145108,0.00662813,94.87405319
1621,促,人,9,79,1145187,0.00654528,94.88059847
1622,幻,ど,4,79,1145266,0.00654528,94.88714375
1623,吞,口,7,79,1145345,0.00654528,94.89368903
1624,私,禾,7,79,1145424,0.00654528,94.90023431
1625,郊,邑,9,79,1145503,0.00654528,94.90677959
1626,汁,水,5,79,1145582,0.00654528,94.91332487
1627,循,彳,12,79,1145661,0.00654528,94.91987015
1628,奪,大,14,79,1145740,0.00654528,94.92641543
1629,輩,車,15,79,1145819,0.00654528,94.93296071
1630,蝦,虫,15,79,1145898,0.00654528,94.93950599
1631,扁,戶,9,78,1145976,0.00646243,94.94596842
1632,偵,人,11,78,1146054,0.00646243,94.95243085
1633,廚,な,15,78,1146132,0.00646243,94.95889328
1634,縱,糸,17,78,1146210,0.00646243,94.96535571
1635,斑,文,12,78,1146288,0.00646243,94.97181814
1636,渡,水,12,78,1146366,0.00646243,94.97828057
1637,塵,土,14,78,1146444,0.00646243,94.98474300
1638,棄,木,11,78,1146522,0.00646243,94.99120543
1639,飲,食,12,78,1146600,0.00646243,94.99766786
1640,疊,田,22,78,1146678,0.00646243,95.00413029
1641,冊,た,5,77,1146755,0.00637957,95.01050986
1642,俊,人,9,77,1146832,0.00637957,95.01688943
1643,姿,女,9,77,1146909,0.00637957,95.02326900
1644,哩,口,10,77,1146986,0.00637957,95.02964857
1645,榕,木,14,77,1147063,0.00637957,95.03602814
1646,槍,木,14,77,1147140,0.00637957,95.04240771
1647,勸,力,20,77,1147217,0.00637957,95.04878728
1648,鞭,革,18,77,1147294,0.00637957,95.05516685
1649,仰,人,6,76,1147370,0.00629672,95.06146357
1650,拖,手,8,76,1147446,0.00629672,95.06776029
1651,振,手,10,76,1147522,0.00629672,95.07405701
1652,羞,羊,11,76,1147598,0.00629672,95.08035373
1653,塗,土,13,76,1147674,0.00629672,95.08665045
1654,綿,糸,14,76,1147750,0.00629672,95.09294717
1655,壽,士,14,76,1147826,0.00629672,95.09924389
1656,憑,心,16,76,1147902,0.00629672,95.10554061
1657,躺,身,15,76,1147978,0.00629672,95.11183733
1658,雌,隹,14,76,1148054,0.00629672,95.11813405
1659,翼,羽,17,76,1148130,0.00629672,95.12443077
1660,額,頁,18,76,1148206,0.00629672,95.13072749
1661,爆,火,19,76,1148282,0.00629672,95.13702421
1662,杜,木,7,75,1148357,0.00621387,95.14323808
1663,咦,口,9,75,1148432,0.00621387,95.14945195
1664,恨,心,9,75,1148507,0.00621387,95.15566582
1665,荊,艸,10,75,1148582,0.00621387,95.16187969
1666,慣,心,14,75,1148657,0.00621387,95.16809356
1667,輝,車,15,75,1148732,0.00621387,95.17430743
1668,簿,竹,19,75,1148807,0.00621387,95.18052130
1669,躍,足,21,75,1148882,0.00621387,95.18673517
1670,殘,歹,12,74,1148956,0.00613102,95.19286619
1671,伏,人,6,74,1149030,0.00613102,95.19899721
1672,竿,竹,9,74,1149104,0.00613102,95.20512823
1673,泉,水,9,74,1149178,0.00613102,95.21125925
1674,席,巾,10,74,1149252,0.00613102,95.21739027
1675,巡,ひ,7,74,1149326,0.00613102,95.22352129
1676,煤,火,13,74,1149400,0.00613102,95.22965231
1677,溼,水,13,74,1149474,0.00613102,95.23578333
1678,蘆,艸,20,74,1149548,0.00613102,95.24191435
1679,匠,匚,6,73,1149621,0.00604817,95.24796252
1680,拼,手,9,73,1149694,0.00604817,95.25401069
1681,肺,肉,8,73,1149767,0.00604817,95.26005886
1682,骼,骨,16,73,1149840,0.00604817,95.26610703
1683,洪,水,9,73,1149913,0.00604817,95.27215520
1684,釘,金,10,73,1149986,0.00604817,95.27820337
1685,凱,几,12,73,1150059,0.00604817,95.28425154
1686,厲,厂,15,73,1150132,0.00604817,95.29029971
1687,恥,心,10,73,1150205,0.00604817,95.29634788
1688,薄,艸,17,73,1150278,0.00604817,95.30239605
1689,舌,舌,6,72,1150350,0.00596532,95.30836137
1690,夾,大,7,72,1150422,0.00596532,95.31432669
1691,肩,肉,8,72,1150494,0.00596532,95.32029201
1692,枯,木,9,72,1150566,0.00596532,95.32625733
1693,帥,巾,9,72,1150638,0.00596532,95.33222265
1694,稀,禾,12,72,1150710,0.00596532,95.33818797
1695,柏,木,9,72,1150782,0.00596532,95.34415329
1696,殿,殳,13,72,1150854,0.00596532,95.35011861
1697,晃,日,10,72,1150926,0.00596532,95.35608393
1698,渾,水,12,72,1150998,0.00596532,95.36204925
1699,培,土,11,72,1151070,0.00596532,95.36801457
1700,嘿,口,15,72,1151142,0.00596532,95.37397989
1701,荷,艸,11,72,1151214,0.00596532,95.37994521
1702,擴,手,18,72,1151286,0.00596532,95.38591053
1703,傘,人,12,72,1151358,0.00596532,95.39187585
1704,傲,人,13,72,1151430,0.00596532,95.39784117
1705,狐,犬,8,72,1151502,0.00596532,95.40380649
1706,娥,女,10,72,1151574,0.00596532,95.40977181
1707,峽,山,10,72,1151646,0.00596532,95.41573713
1708,敝,の,11,72,1151718,0.00596532,95.42170245
1709,喻,口,12,72,1151790,0.00596532,95.42766777
1710,于,二,3,71,1151861,0.00588247,95.43355024
1711,汙,水,6,71,1151932,0.00588247,95.43943271
1712,刊,刀,5,71,1152003,0.00588247,95.44531518
1713,姜,女,9,71,1152074,0.00588247,95.45119765
1714,宣,で,9,71,1152145,0.00588247,95.45708012
1715,屏,尸,9,71,1152216,0.00588247,95.46296259
1716,淺,水,11,71,1152287,0.00588247,95.46884506
1717,崇,山,11,71,1152358,0.00588247,95.47472753
1718,潑,水,15,71,1152429,0.00588247,95.48061000
1719,煮,火,12,71,1152500,0.00588247,95.48649247
1720,賀,貝,12,71,1152571,0.00588247,95.49237494
1721,豪,豕,14,71,1152642,0.00588247,95.49825741
1722,踏,足,15,71,1152713,0.00588247,95.50413988
1723,絡,糸,12,71,1152784,0.00588247,95.51002235
1724,譜,言,19,71,1152855,0.00588247,95.51590482
1725,蹟,足,18,71,1152926,0.00588247,95.52178729
1726,艾,艸,6,70,1152996,0.00579961,95.52758690
1727,乃,ぜ,2,70,1153066,0.00579961,95.53338651
1728,孤,子,8,70,1153136,0.00579961,95.53918612
1729,虹,虫,9,70,1153206,0.00579961,95.54498573
1730,詹,言,13,70,1153276,0.00579961,95.55078534
1731,嘗,口,14,70,1153346,0.00579961,95.55658495
1732,映,日,9,70,1153416,0.00579961,95.56238456
1733,喲,口,12,70,1153486,0.00579961,95.56818417
1734,悶,心,12,70,1153556,0.00579961,95.57398378
1735,泳,水,8,70,1153626,0.00579961,95.57978339
1736,荒,艸,10,70,1153696,0.00579961,95.58558300
1737,腰,肉,13,70,1153766,0.00579961,95.59138261
1738,鄭,邑,15,70,1153836,0.00579961,95.59718222
1739,蹤,足,18,70,1153906,0.00579961,95.60298183
1740,爐,火,20,70,1153976,0.00579961,95.60878144
1741,競,立,20,70,1154046,0.00579961,95.61458105
1742,勉,力,9,69,1154115,0.00571676,95.62029781
1743,澳,水,16,69,1154184,0.00571676,95.62601457
1744,拾,手,9,69,1154253,0.00571676,95.63173133
1745,髒,骨,23,69,1154322,0.00571676,95.63744809
1746,笨,竹,11,69,1154391,0.00571676,95.64316485
1747,腔,肉,12,69,1154460,0.00571676,95.64888161
1748,稍,禾,12,69,1154529,0.00571676,95.65459837
1749,碳,石,14,69,1154598,0.00571676,95.66031513
1750,嘻,口,15,69,1154667,0.00571676,95.66603189
1751,撲,手,15,69,1154736,0.00571676,95.67174865
1752,遙,ひ,14,69,1154805,0.00571676,95.67746541
1753,澤,水,16,69,1154874,0.00571676,95.68318217
1754,屍,尸,9,69,1154943,0.00571676,95.68889893
1755,牽,牛,11,69,1155012,0.00571676,95.69461569
1756,亦,ぞ,6,68,1155080,0.00563391,95.70024960
1757,咚,口,8,68,1155148,0.00563391,95.70588351
1758,乖,ぜ,8,68,1155216,0.00563391,95.71151742
1759,侯,人,9,68,1155284,0.00563391,95.71715133
1760,貞,貝,9,68,1155352,0.00563391,95.72278524
1761,媒,女,12,68,1155420,0.00563391,95.72841915
1762,譯,言,20,68,1155488,0.00563391,95.73405306
1763,勁,力,9,67,1155555,0.00555106,95.73960412
1764,恰,心,9,67,1155622,0.00555106,95.74515518
1765,皆,白,9,67,1155689,0.00555106,95.75070624
1766,臭,自,10,67,1155756,0.00555106,95.75625730
1767,棋,木,12,67,1155823,0.00555106,95.76180836
1768,敏,の,11,67,1155890,0.00555106,95.76735942
1769,焦,火,12,67,1155957,0.00555106,95.77291048
1770,搜,手,13,67,1156024,0.00555106,95.77846154
1771,款,欠,12,67,1156091,0.00555106,95.78401260
1772,盜,皿,12,67,1156158,0.00555106,95.78956366
1773,嗨,口,13,67,1156225,0.00555106,95.79511472
1774,黎,黍,15,67,1156292,0.00555106,95.80066578
1775,儘,人,16,67,1156359,0.00555106,95.80621684
1776,橘,木,16,67,1156426,0.00555106,95.81176790
1777,穩,禾,19,67,1156493,0.00555106,95.81731896
1778,牢,牛,7,66,1156559,0.00546821,95.82278717
1779,患,心,11,66,1156625,0.00546821,95.82825538
1780,抵,手,8,66,1156691,0.00546821,95.83372359
1781,喪,口,12,66,1156757,0.00546821,95.83919180
1782,桶,木,11,66,1156823,0.00546821,95.84466001
1783,郭,邑,11,66,1156889,0.00546821,95.85012822
1784,胖,肉,9,66,1156955,0.00546821,95.85559643
1785,嗚,口,13,66,1157021,0.00546821,95.86106464
1786,敦,の,12,66,1157087,0.00546821,95.86653285
1787,罰,网,14,66,1157153,0.00546821,95.87200106
1788,漿,水,15,66,1157219,0.00546821,95.87746927
1789,擾,手,18,66,1157285,0.00546821,95.88293748
1790,灘,水,22,66,1157351,0.00546821,95.88840569
1791,齡,齒,20,66,1157417,0.00546821,95.89387390
1792,伍,人,6,65,1157482,0.00538536,95.89925926
1793,丘,一,5,65,1157547,0.00538536,95.90464462
1794,扮,手,7,65,1157612,0.00538536,95.91002998
1795,扶,手,7,65,1157677,0.00538536,95.91541534
1796,淑,水,11,65,1157742,0.00538536,95.92080070
1797,詢,言,13,65,1157807,0.00538536,95.92618606
1798,粽,米,14,65,1157872,0.00538536,95.93157142
1799,嫦,女,14,65,1157937,0.00538536,95.93695678
1800,漆,水,14,65,1158002,0.00538536,95.94234214
1801,撿,手,16,65,1158067,0.00538536,95.94772750
1802,黨,黑,20,65,1158132,0.00538536,95.95311286
1803,譽,言,21,65,1158197,0.00538536,95.95849822
1804,爪,爪,4,64,1158261,0.00530250,95.96380072
1805,呂,口,7,64,1158325,0.00530250,95.96910322
1806,眉,目,9,64,1158389,0.00530250,95.97440572
1807,茂,艸,9,64,1158453,0.00530250,95.97970822
1808,恢,心,9,64,1158517,0.00530250,95.98501072
1809,狸,犬,10,64,1158581,0.00530250,95.99031322
1810,凍,ち,10,64,1158645,0.00530250,95.99561572
1811,純,糸,10,64,1158709,0.00530250,96.00091822
1812,疾,ば,10,64,1158773,0.00530250,96.00622072
1813,瓷,瓦,11,64,1158837,0.00530250,96.01152322
1814,稚,禾,13,64,1158901,0.00530250,96.01682572
1815,蒼,艸,14,64,1158965,0.00530250,96.02212822
1816,韓,韋,17,64,1159029,0.00530250,96.02743072
1817,頻,頁,16,64,1159093,0.00530250,96.03273322
1818,屁,尸,7,63,1159156,0.00521965,96.03795287
1819,坦,土,8,63,1159219,0.00521965,96.04317252
1820,疼,ば,10,63,1159282,0.00521965,96.04839217
1821,脖,肉,11,63,1159345,0.00521965,96.05361182
1822,笛,竹,11,63,1159408,0.00521965,96.05883147
1823,蝕,虫,14,63,1159471,0.00521965,96.06405112
1824,穀,禾,15,63,1159534,0.00521965,96.06927077
1825,凝,ち,16,63,1159597,0.00521965,96.07449042
1826,澆,水,15,63,1159660,0.00521965,96.07971007
1827,蝴,虫,15,63,1159723,0.00521965,96.08492972
1828,錦,金,16,63,1159786,0.00521965,96.09014937
1829,藤,艸,19,63,1159849,0.00521965,96.09536902
1830,旦,日,5,62,1159911,0.00513680,96.10050582
1831,峰,山,10,62,1159973,0.00513680,96.10564262
1832,悅,心,11,62,1160035,0.00513680,96.11077942
1833,陷,阜,11,62,1160097,0.00513680,96.11591622
1834,梨,木,11,62,1160159,0.00513680,96.12105302
1835,瑟,玉,13,62,1160221,0.00513680,96.12618982
1836,厭,厂,14,62,1160283,0.00513680,96.13132662
1837,腐,肉,14,62,1160345,0.00513680,96.13646342
1838,撥,手,15,62,1160407,0.00513680,96.14160022
1839,慕,心,15,62,1160469,0.00513680,96.14673702
1840,療,ば,17,62,1160531,0.00513680,96.15187382
1841,遵,ひ,16,62,1160593,0.00513680,96.15701062
1842,膽,肉,17,62,1160655,0.00513680,96.16214742
1843,串,｜,7,61,1160716,0.00505395,96.16720137
1844,拇,手,8,61,1160777,0.00505395,96.17225532
1845,泊,水,8,61,1160838,0.00505395,96.17730927
1846,捐,手,10,61,1160899,0.00505395,96.18236322
1847,娜,女,10,61,1160960,0.00505395,96.18741717
1848,械,木,11,61,1161021,0.00505395,96.19247112
1849,棚,木,12,61,1161082,0.00505395,96.19752507
1850,碗,石,13,61,1161143,0.00505395,96.20257902
1851,駛,馬,15,61,1161204,0.00505395,96.20763297
1852,螞,虫,16,61,1161265,0.00505395,96.21268692
1853,礎,石,18,61,1161326,0.00505395,96.21774087
1854,籍,竹,20,61,1161387,0.00505395,96.22279482
1855,鬍,髟,19,61,1161448,0.00505395,96.22784877
1856,申,田,5,60,1161508,0.00497110,96.23281987
1857,屈,尸,8,60,1161568,0.00497110,96.23779097
1858,廷,に,7,60,1161628,0.00497110,96.24276207
1859,岳,山,8,60,1161688,0.00497110,96.24773317
1860,盆,皿,9,60,1161748,0.00497110,96.25270427
1861,羿,羽,9,60,1161808,0.00497110,96.25767537
1862,桂,木,10,60,1161868,0.00497110,96.26264647
1863,割,刀,12,60,1161928,0.00497110,96.26761757
1864,韻,音,19,60,1161988,0.00497110,96.27258867
1865,欲,欠,11,60,1162048,0.00497110,96.27755977
1866,愚,心,13,60,1162108,0.00497110,96.28253087
1867,軻,車,12,60,1162168,0.00497110,96.28750197
1868,溜,水,13,60,1162228,0.00497110,96.29247307
1869,傾,人,13,60,1162288,0.00497110,96.29744417
1870,琳,玉,12,60,1162348,0.00497110,96.30241527
1871,徹,彳,14,60,1162408,0.00497110,96.30738637
1872,董,艸,13,60,1162468,0.00497110,96.31235747
1873,輛,車,15,60,1162528,0.00497110,96.31732857
1874,糟,米,17,60,1162588,0.00497110,96.32229967
1875,喂,口,12,60,1162648,0.00497110,96.32727077
1876,予,そ,4,59,1162707,0.00488825,96.33215902
1877,摘,手,14,59,1162766,0.00488825,96.33704727
1878,狂,犬,7,59,1162825,0.00488825,96.34193552
1879,范,艸,9,59,1162884,0.00488825,96.34682377
1880,盼,目,9,59,1162943,0.00488825,96.35171202
1881,役,彳,7,59,1163002,0.00488825,96.35660027
1882,翰,羽,16,59,1163061,0.00488825,96.36148852
1883,蕉,艸,16,59,1163120,0.00488825,96.36637677
1884,鍵,金,17,59,1163179,0.00488825,96.37126502
1885,襲,衣,22,59,1163238,0.00488825,96.37615327
1886,礙,石,19,59,1163297,0.00488825,96.38104152
1887,宏,で,7,58,1163355,0.00480539,96.38584691
1888,箏,竹,14,58,1163413,0.00480539,96.39065230
1889,狠,犬,9,58,1163471,0.00480539,96.39545769
1890,添,水,11,58,1163529,0.00480539,96.40026308
1891,喬,口,12,58,1163587,0.00480539,96.40506847
1892,蜥,虫,14,58,1163645,0.00480539,96.40987386
1893,苗,艸,9,58,1163703,0.00480539,96.41467925
1894,瘦,ば,15,58,1163761,0.00480539,96.41948464
1895,踢,足,15,58,1163819,0.00480539,96.42429003
1896,懸,心,20,58,1163877,0.00480539,96.42909542
1897,匆,ぢ,5,57,1163934,0.00472254,96.43381796
1898,伐,人,6,57,1163991,0.00472254,96.43854050
1899,批,手,7,57,1164048,0.00472254,96.44326304
1900,夥,夕,14,57,1164105,0.00472254,96.44798558
1901,祈,示,9,57,1164162,0.00472254,96.45270812
1902,茄,艸,9,57,1164219,0.00472254,96.45743066
1903,秘,禾,10,57,1164276,0.00472254,96.46215320
1904,帳,巾,11,57,1164333,0.00472254,96.46687574
1905,采,釆,8,57,1164390,0.00472254,96.47159828
1906,潛,水,15,57,1164447,0.00472254,96.47632082
1907,嶼,山,17,57,1164504,0.00472254,96.48104336
1908,簧,竹,18,57,1164561,0.00472254,96.48576590
1909,鍋,金,17,57,1164618,0.00472254,96.49048844
1910,繡,糸,18,57,1164675,0.00472254,96.49521098
1911,贊,貝,19,57,1164732,0.00472254,96.49993352
1912,慰,心,15,56,1164788,0.00463969,96.50457321
1913,憲,心,16,56,1164844,0.00463969,96.50921290
1914,邦,邑,7,56,1164900,0.00463969,96.51385259
1915,駕,馬,15,56,1164956,0.00463969,96.51849228
1916,哀,口,9,56,1165012,0.00463969,96.52313197
1917,謂,言,16,56,1165068,0.00463969,96.52777166
1918,梁,木,11,56,1165124,0.00463969,96.53241135
1919,窩,穴,14,56,1165180,0.00463969,96.53705104
1920,漠,水,14,56,1165236,0.00463969,96.54169073
1921,醉,酉,15,56,1165292,0.00463969,96.54633042
1922,膜,肉,15,56,1165348,0.00463969,96.55097011
1923,犬,犬,4,56,1165404,0.00463969,96.55560980
1924,抹,手,8,56,1165460,0.00463969,96.56024949
1925,桿,木,11,56,1165516,0.00463969,96.56488918
1926,趁,走,12,56,1165572,0.00463969,96.56952887
1927,帆,巾,6,55,1165627,0.00455684,96.57408571
1928,弗,弓,5,55,1165682,0.00455684,96.57864255
1929,圾,土,7,55,1165737,0.00455684,96.58319939
1930,垃,土,8,55,1165792,0.00455684,96.58775623
1931,炸,火,9,55,1165847,0.00455684,96.59231307
1932,泌,水,8,55,1165902,0.00455684,96.59686991
1933,祕,示,10,55,1165957,0.00455684,96.60142675
1934,啄,口,11,55,1166012,0.00455684,96.60598359
1935,惱,心,12,55,1166067,0.00455684,96.61054043
1936,瞪,目,17,55,1166122,0.00455684,96.61509727
1937,滔,水,13,55,1166177,0.00455684,96.61965411
1938,碧,石,14,55,1166232,0.00455684,96.62421095
1939,誌,言,14,55,1166287,0.00455684,96.62876779
1940,闆,門,17,55,1166342,0.00455684,96.63332463
1941,猶,犬,12,55,1166397,0.00455684,96.63788147
1942,糧,米,18,55,1166452,0.00455684,96.64243831
1943,脊,肉,10,54,1166506,0.00447399,96.64691230
1944,唯,口,11,54,1166560,0.00447399,96.65138629
1945,爽,爻,11,54,1166614,0.00447399,96.65586028
1946,控,手,11,54,1166668,0.00447399,96.66033427
1947,訝,言,11,54,1166722,0.00447399,96.66480826
1948,辯,辛,21,54,1166776,0.00447399,96.66928225
1949,慘,心,14,54,1166830,0.00447399,96.67375624
1950,銳,金,15,54,1166884,0.00447399,96.67823023
1951,劑,刀,16,54,1166938,0.00447399,96.68270422
1952,謙,言,17,54,1166992,0.00447399,96.68717821
1953,鴉,鳥,15,54,1167046,0.00447399,96.69165220
1954,鱷,魚,27,54,1167100,0.00447399,96.69612619
1955,召,口,5,53,1167153,0.00439114,96.70051733
1956,干,干,3,53,1167206,0.00439114,96.70490847
1957,弓,弓,3,53,1167259,0.00439114,96.70929961
1958,盈,皿,9,53,1167312,0.00439114,96.71369075
1959,疲,ば,10,53,1167365,0.00439114,96.71808189
